2024-05-16 17:25:09,667.dgraves_emit_data.INFO ==================================================
2024-05-16 17:25:09,667.dgraves_emit_data.INFO Today is 2024-05-16 at 05:25 PM
2024-05-16 17:25:09,667.dgraves_emit_data.INFO Running on: nt Windows 11
2024-05-16 17:25:09,667.dgraves_emit_data.INFO Python version:  3.12.2
2024-05-16 17:25:09,667.dgraves_emit_data.INFO Python path: C:\Users\derek\AppData\Local\Programs\Python\Python312
2024-05-16 17:25:09,668.dgraves_emit_data.INFO Working dir: C:\Users\derek\OneDrive\Documents\Streaming Data\Week 3\streaming-03-bonus-dgraves
2024-05-16 17:25:09,668.dgraves_emit_data.INFO ==================================================
2024-05-16 17:25:09,678.dgraves_emit_data.INFO  [x] Sent ﻿_id,Scientific_Name,Common_Name,Date,Year,Month,Day,Time,Country,Country_State_County,State,County,Locality,Latitude,Longitude,Parent_Species,target_H5_HPAI
2024-05-16 17:28:13,112.dgraves_emit_data.INFO  [x] Sent 88,Tadorna tadorna,Common Shelduck,2010-06-09T00:00:00,2010,6,9,0,Ireland,IE-C-GY,Connaught,Galway,Inishmore (Inis M�r),53.1291,-9.7507,Tadorna tadorna,1
2024-05-16 17:28:16,001.dgraves_emit_data.INFO  [x] Sent 89,Ardea cinerea,Gray Heron,2010-06-09T00:00:00,2010,6,9,0,Ireland,IE-C-GY,Connaught,Galway,Inishmore (Inis M�r),53.1291,-9.7507,Ardea cinerea,1
2024-05-16 17:28:18,987.dgraves_emit_data.INFO  [x] Sent 90,Corvus cornix,Hooded Crow,2010-06-09T00:00:00,2010,6,9,0,Ireland,IE-C-GY,Connaught,Galway,Inishmore (Inis M�r),53.1291,-9.7507,Corvus cornix,0
2024-05-16 17:28:21,775.dgraves_emit_data.INFO  [x] Sent 91,Cygnus cygnus,Whooper Swan,2010-06-09T00:00:00,2010,6,9,0,Ireland,IE-C-GY,Connaught,Galway,Inishmore (Inis M�r),53.1291,-9.7507,Cygnus cygnus,1
2024-05-16 17:28:23,796.dgraves_emit_data.INFO  [x] Sent 92,Uria aalge,Common Murre,2013-05-05T00:00:00,2013,5,5,1130,Ireland,IE-L-WX,Leinster,Wexford,Great Saltee Island,52.1173,-6.6151,Uria aalge,0
2024-05-16 17:28:25,538.dgraves_emit_data.INFO  [x] Sent 93,Pica pica,Eurasian Magpie,2010-06-12T00:00:00,2010,6,12,0,Ireland,IE-M-KY,Munster,Kerry,Killarney NP,51.9847,-9.5646,Pica pica,1
2024-05-16 17:28:27,912.dgraves_emit_data.INFO  [x] Sent 94,Pica pica,Eurasian Magpie,2010-06-12T00:00:00,2010,6,12,0,Ireland,IE-M-KY,Munster,Kerry,Killarney NP,51.9847,-9.5646,Pica pica,1
2024-05-16 17:28:28,939.dgraves_emit_data.INFO  [x] Sent 95,Motacilla alba,White Wagtail,2010-06-12T00:00:00,2010,6,12,0,Ireland,IE-M-KY,Munster,Kerry,Killarney NP,51.9847,-9.5646,Motacilla alba,0
2024-05-16 17:28:30,787.dgraves_emit_data.INFO  [x] Sent 96,Motacilla alba,White Wagtail,2010-06-12T00:00:00,2010,6,12,0,Ireland,IE-M-KY,Munster,Kerry,Killarney NP,51.9847,-9.5646,Motacilla alba,0
2024-05-16 17:28:33,299.dgraves_emit_data.INFO  [x] Sent 97,Fringilla coelebs,Common Chaffinch,2013-07-10T00:00:00,2013,7,10,0,Ireland,IE-U-DL,Ulster,Donegal,Glenveagh NP,55.018,-8.002,Fringilla coelebs,0
2024-05-16 17:28:34,788.dgraves_emit_data.INFO  [x] Sent 98,Fringilla coelebs,Common Chaffinch,2013-07-10T00:00:00,2013,7,10,0,Ireland,IE-U-DL,Ulster,Donegal,Glenveagh NP,55.018,-8.002,Fringilla coelebs,0
2024-05-16 17:28:36,040.dgraves_emit_data.INFO  [x] Sent 99,Erithacus rubecula,European Robin,2013-07-10T00:00:00,2013,7,10,0,Ireland,IE-U-DL,Ulster,Donegal,Glenveagh NP,55.018,-8.002,Erithacus rubecula,0
2024-05-16 17:28:38,421.dgraves_emit_data.INFO  [x] Sent 100,Erithacus rubecula,European Robin,2013-07-10T00:00:00,2013,7,10,0,Ireland,IE-U-DL,Ulster,Donegal,Glenveagh NP,55.018,-8.002,Erithacus rubecula,0
2024-05-16 17:28:41,223.dgraves_emit_data.INFO  [x] Sent 101,Motacilla cinerea,Gray Wagtail,2013-07-16T00:00:00,2013,7,16,0,Ireland,IE-M-KY,Munster,Kerry,Killarney NP,51.9847,-9.5646,Motacilla cinerea,0
2024-05-16 17:28:42,659.dgraves_emit_data.INFO  [x] Sent 102,Motacilla cinerea,Gray Wagtail,2013-07-16T00:00:00,2013,7,16,0,Ireland,IE-M-KY,Munster,Kerry,Killarney NP,51.9847,-9.5646,Motacilla cinerea,0
2024-05-16 17:28:45,078.dgraves_emit_data.INFO  [x] Sent 103,Alca torda,Razorbill,2013-07-19T00:00:00,2013,7,19,0,Ireland,IE-M-CE,Munster,Clare,Cliffs of Moher,52.9715,-9.4292,Alca torda,0
2024-05-16 17:28:46,411.dgraves_emit_data.INFO  [x] Sent 104,Fratercula arctica,Atlantic Puffin,2013-07-19T00:00:00,2013,7,19,0,Ireland,IE-M-CE,Munster,Clare,Cliffs of Moher,52.9715,-9.4292,Fratercula arctica,0
2024-05-16 17:28:48,035.dgraves_emit_data.INFO  [x] Sent 105,Fratercula arctica,Atlantic Puffin,2013-07-19T00:00:00,2013,7,19,0,Ireland,IE-M-CE,Munster,Clare,Cliffs of Moher,52.9715,-9.4292,Fratercula arctica,0
2024-05-16 17:28:50,088.dgraves_emit_data.INFO  [x] Sent 106,Uria aalge,Common Murre,2013-07-19T00:00:00,2013,7,19,0,Ireland,IE-M-CE,Munster,Clare,Cliffs of Moher,52.9715,-9.4292,Uria aalge,0
2024-05-16 17:28:52,728.dgraves_emit_data.INFO  [x] Sent 107,Chroicocephalus ridibundus,Black-headed Gull,2016-02-17T00:00:00,2016,2,17,1601,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--general area,53.3694,-6.1482,Chroicocephalus ridibundus,1
2024-05-16 17:28:54,548.dgraves_emit_data.INFO  [x] Sent 108,Corvus cornix,Hooded Crow,2016-02-17T00:00:00,2016,2,17,1601,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--general area,53.3694,-6.1482,Corvus cornix,0
2024-05-16 17:28:56,942.dgraves_emit_data.INFO  [x] Sent 109,Motacilla alba,White Wagtail,2016-02-17T00:00:00,2016,2,17,1601,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--general area,53.3694,-6.1482,Motacilla alba,0
2024-05-16 17:28:59,634.dgraves_emit_data.INFO  [x] Sent 110,Podiceps cristatus,Great Crested Grebe,2016-02-17T00:00:00,2016,2,17,1601,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--general area,53.3694,-6.1482,Podiceps cristatus,1
2024-05-16 17:29:00,764.dgraves_emit_data.INFO  [x] Sent 111,Arenaria interpres,Ruddy Turnstone,2016-02-17T00:00:00,2016,2,17,1601,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--general area,53.3694,-6.1482,Arenaria interpres,0
2024-05-16 17:29:03,560.dgraves_emit_data.INFO  [x] Sent 112,Larus canus,Mew Gull,2016-02-17T00:00:00,2016,2,17,1601,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--general area,53.3694,-6.1482,Larus canus,1
2024-05-16 17:29:05,894.dgraves_emit_data.INFO  [x] Sent 113,Haematopus ostralegus,Eurasian Oystercatcher,2016-02-17T00:00:00,2016,2,17,1601,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--general area,53.3694,-6.1482,Haematopus ostralegus,0
2024-05-16 17:29:07,120.dgraves_emit_data.INFO  [x] Sent 114,Haematopus ostralegus,Eurasian Oystercatcher,2016-02-17T00:00:00,2016,2,17,1601,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--general area,53.3694,-6.1482,Haematopus ostralegus,0
2024-05-16 17:29:08,510.dgraves_emit_data.INFO  [x] Sent 115,Calidris alba,Sanderling,2016-02-17T00:00:00,2016,2,17,1601,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--general area,53.3694,-6.1482,Calidris alba,0
2024-05-16 17:29:10,186.dgraves_emit_data.INFO  [x] Sent 116,Tringa totanus,Common Redshank,2016-02-17T00:00:00,2016,2,17,1601,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--general area,53.3694,-6.1482,Tringa totanus,0
2024-05-16 17:29:12,916.dgraves_emit_data.INFO  [x] Sent 117,Limosa limosa,Black-tailed Godwit,2016-02-17T00:00:00,2016,2,17,1601,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--general area,53.3694,-6.1482,Limosa limosa,0
2024-05-16 17:29:14,845.dgraves_emit_data.INFO  [x] Sent 118,Motacilla alba,White Wagtail,2016-02-18T00:00:00,2016,2,18,854,Ireland,IE-L-DN,Leinster,Dublin,Dun Laoghaire Harbour--East Pier,53.2947,-6.1275,Motacilla alba,0
2024-05-16 17:29:17,829.dgraves_emit_data.INFO  [x] Sent 119,Cepphus grylle,Black Guillemot,2016-02-18T00:00:00,2016,2,18,854,Ireland,IE-L-DN,Leinster,Dublin,Dun Laoghaire Harbour--East Pier,53.2947,-6.1275,Cepphus grylle,0
2024-05-16 17:29:19,115.dgraves_emit_data.INFO  [x] Sent 120,Cepphus grylle,Black Guillemot,2016-02-18T00:00:00,2016,2,18,854,Ireland,IE-L-DN,Leinster,Dublin,Dun Laoghaire Harbour--East Pier,53.2947,-6.1275,Cepphus grylle,0
2024-05-16 17:29:21,251.dgraves_emit_data.INFO  [x] Sent 121,Cepphus grylle,Black Guillemot,2016-02-18T00:00:00,2016,2,18,854,Ireland,IE-L-DN,Leinster,Dublin,Dun Laoghaire Harbour--East Pier,53.2947,-6.1275,Cepphus grylle,0
2024-05-16 17:29:23,660.dgraves_emit_data.INFO  [x] Sent 122,Cepphus grylle,Black Guillemot,2016-02-18T00:00:00,2016,2,18,854,Ireland,IE-L-DN,Leinster,Dublin,Dun Laoghaire Harbour--East Pier,53.2947,-6.1275,Cepphus grylle,0
2024-05-16 17:29:26,600.dgraves_emit_data.INFO  [x] Sent 123,Phoenicurus ochruros,Black Redstart,2016-02-18T00:00:00,2016,2,18,854,Ireland,IE-L-DN,Leinster,Dublin,Dun Laoghaire Harbour--East Pier,53.2947,-6.1275,Phoenicurus ochruros,0
2024-05-16 17:29:27,642.dgraves_emit_data.INFO  [x] Sent 124,Phoenicurus ochruros,Black Redstart,2016-02-18T00:00:00,2016,2,18,854,Ireland,IE-L-DN,Leinster,Dublin,Dun Laoghaire Harbour--East Pier,53.2947,-6.1275,Phoenicurus ochruros,0
2024-05-16 17:29:29,118.dgraves_emit_data.INFO  [x] Sent 125,Phoenicurus ochruros,Black Redstart,2016-02-18T00:00:00,2016,2,18,854,Ireland,IE-L-DN,Leinster,Dublin,Dun Laoghaire Harbour--East Pier,53.2947,-6.1275,Phoenicurus ochruros,0
2024-05-16 17:29:31,278.dgraves_emit_data.INFO  [x] Sent 126,Chroicocephalus ridibundus,Black-headed Gull,2016-02-18T00:00:00,2016,2,18,854,Ireland,IE-L-DN,Leinster,Dublin,Dun Laoghaire Harbour--East Pier,53.2947,-6.1275,Chroicocephalus ridibundus,1
2024-05-16 17:29:34,238.dgraves_emit_data.INFO  [x] Sent 127,Anthus pratensis,Meadow Pipit,2016-02-18T00:00:00,2016,2,18,854,Ireland,IE-L-DN,Leinster,Dublin,Dun Laoghaire Harbour--East Pier,53.2947,-6.1275,Anthus pratensis,0
2024-05-16 17:29:36,662.dgraves_emit_data.INFO  [x] Sent 128,Chroicocephalus ridibundus,Black-headed Gull,2016-02-18T00:00:00,2016,2,18,854,Ireland,IE-L-DN,Leinster,Dublin,Dun Laoghaire Harbour--East Pier,53.2947,-6.1275,Chroicocephalus ridibundus,1
2024-05-16 17:29:39,367.dgraves_emit_data.INFO  [x] Sent 129,Arenaria interpres,Ruddy Turnstone,2016-02-18T00:00:00,2016,2,18,854,Ireland,IE-L-DN,Leinster,Dublin,Dun Laoghaire Harbour--East Pier,53.2947,-6.1275,Arenaria interpres,0
2024-05-16 17:29:41,485.dgraves_emit_data.INFO  [x] Sent 130,Linaria cannabina,Eurasian Linnet,2016-02-18T00:00:00,2016,2,18,854,Ireland,IE-L-DN,Leinster,Dublin,Dun Laoghaire Harbour--East Pier,53.2947,-6.1275,Linaria cannabina,0
2024-05-16 17:29:43,998.dgraves_emit_data.INFO  [x] Sent 131,Linaria cannabina,Eurasian Linnet,2016-02-18T00:00:00,2016,2,18,854,Ireland,IE-L-DN,Leinster,Dublin,Dun Laoghaire Harbour--East Pier,53.2947,-6.1275,Linaria cannabina,0
2024-05-16 17:29:45,794.dgraves_emit_data.INFO  [x] Sent 132,Ichthyaetus melanocephalus,Mediterranean Gull,2016-02-18T00:00:00,2016,2,18,854,Ireland,IE-L-DN,Leinster,Dublin,Dun Laoghaire Harbour--East Pier,53.2947,-6.1275,Ichthyaetus melanocephalus,0
2024-05-16 17:29:48,206.dgraves_emit_data.INFO  [x] Sent 133,Ichthyaetus melanocephalus,Mediterranean Gull,2016-02-18T00:00:00,2016,2,18,854,Ireland,IE-L-DN,Leinster,Dublin,Dun Laoghaire Harbour--East Pier,53.2947,-6.1275,Ichthyaetus melanocephalus,0
2024-05-16 17:29:49,215.dgraves_emit_data.INFO  [x] Sent 134,Ichthyaetus melanocephalus,Mediterranean Gull,2016-02-18T00:00:00,2016,2,18,854,Ireland,IE-L-DN,Leinster,Dublin,Dun Laoghaire Harbour--East Pier,53.2947,-6.1275,Ichthyaetus melanocephalus,0
2024-05-16 17:29:51,075.dgraves_emit_data.INFO  [x] Sent 135,Ichthyaetus melanocephalus,Mediterranean Gull,2016-02-18T00:00:00,2016,2,18,854,Ireland,IE-L-DN,Leinster,Dublin,Dun Laoghaire Harbour--East Pier,53.2947,-6.1275,Ichthyaetus melanocephalus,0
2024-05-16 17:29:53,695.dgraves_emit_data.INFO  [x] Sent 136,Erithacus rubecula,European Robin,2016-02-18T00:00:00,2016,2,18,854,Ireland,IE-L-DN,Leinster,Dublin,Dun Laoghaire Harbour--East Pier,53.2947,-6.1275,Erithacus rubecula,0
2024-05-16 17:29:56,508.dgraves_emit_data.INFO  [x] Sent 137,Erithacus rubecula,European Robin,2016-02-18T00:00:00,2016,2,18,854,Ireland,IE-L-DN,Leinster,Dublin,Dun Laoghaire Harbour--East Pier,53.2947,-6.1275,Erithacus rubecula,0
2024-05-16 17:29:58,519.dgraves_emit_data.INFO  [x] Sent 138,Gavia immer,Common Loon,2016-02-18T00:00:00,2016,2,18,854,Ireland,IE-L-DN,Leinster,Dublin,Dun Laoghaire Harbour--East Pier,53.2947,-6.1275,Gavia immer,0
2024-05-16 17:30:00,281.dgraves_emit_data.INFO  [x] Sent 139,Gavia immer,Common Loon,2016-02-18T00:00:00,2016,2,18,854,Ireland,IE-L-DN,Leinster,Dublin,Dun Laoghaire Harbour--East Pier,53.2947,-6.1275,Gavia immer,0
2024-05-16 17:30:01,672.dgraves_emit_data.INFO  [x] Sent 140,Phalacrocorax aristotelis,European Shag,2016-02-18T00:00:00,2016,2,18,854,Ireland,IE-L-DN,Leinster,Dublin,Dun Laoghaire Harbour--East Pier,53.2947,-6.1275,Phalacrocorax aristotelis,0
2024-05-16 17:30:04,274.dgraves_emit_data.INFO  [x] Sent 141,Calidris maritima,Purple Sandpiper,2016-02-18T00:00:00,2016,2,18,854,Ireland,IE-L-DN,Leinster,Dublin,Dun Laoghaire Harbour--East Pier,53.2947,-6.1275,Calidris maritima,0
2024-05-16 17:30:06,140.dgraves_emit_data.INFO  [x] Sent 142,Calidris maritima,Purple Sandpiper,2016-02-18T00:00:00,2016,2,18,854,Ireland,IE-L-DN,Leinster,Dublin,Dun Laoghaire Harbour--East Pier,53.2947,-6.1275,Calidris maritima,0
2024-05-16 17:30:07,493.dgraves_emit_data.INFO  [x] Sent 143,Plectrophenax nivalis,Snow Bunting,2016-02-18T00:00:00,2016,2,18,854,Ireland,IE-L-DN,Leinster,Dublin,Dun Laoghaire Harbour--East Pier,53.2947,-6.1275,Plectrophenax nivalis,0
2024-05-16 17:30:09,939.dgraves_emit_data.INFO  [x] Sent 144,Charadrius hiaticula,Common Ringed Plover,2016-02-18T00:00:00,2016,2,18,854,Ireland,IE-L-DN,Leinster,Dublin,Dun Laoghaire Harbour--East Pier,53.2947,-6.1275,Charadrius hiaticula,0
2024-05-16 17:30:12,685.dgraves_emit_data.INFO  [x] Sent 145,Plectrophenax nivalis,Snow Bunting,2016-02-18T00:00:00,2016,2,18,854,Ireland,IE-L-DN,Leinster,Dublin,Dun Laoghaire Harbour--East Pier,53.2947,-6.1275,Plectrophenax nivalis,0
2024-05-16 17:30:13,946.dgraves_emit_data.INFO  [x] Sent 146,Larus argentatus,Herring Gull,2016-02-18T00:00:00,2016,2,18,854,Ireland,IE-L-DN,Leinster,Dublin,Dun Laoghaire Harbour--East Pier,53.2947,-6.1275,Larus argentatus,0
2024-05-16 17:30:15,292.dgraves_emit_data.INFO  [x] Sent 147,Parus major,Great Tit,2016-02-18T00:00:00,2016,2,18,1235,Ireland,IE-L-WW,Leinster,Wicklow,Glendalough,53.0064,-6.3446,Parus major,0
2024-05-16 17:30:16,995.dgraves_emit_data.INFO  [x] Sent 148,Aegithalos caudatus,Long-tailed Tit,2016-02-18T00:00:00,2016,2,18,1235,Ireland,IE-L-WW,Leinster,Wicklow,Glendalough,53.0064,-6.3446,Aegithalos caudatus,0
2024-05-16 17:30:19,990.dgraves_emit_data.INFO  [x] Sent 149,Aegithalos caudatus,Long-tailed Tit,2016-02-18T00:00:00,2016,2,18,1235,Ireland,IE-L-WW,Leinster,Wicklow,Glendalough,53.0064,-6.3446,Aegithalos caudatus,0
2024-05-16 17:30:21,509.dgraves_emit_data.INFO  [x] Sent 150,Erithacus rubecula,European Robin,2016-02-18T00:00:00,2016,2,18,1235,Ireland,IE-L-WW,Leinster,Wicklow,Glendalough,53.0064,-6.3446,Erithacus rubecula,0
2024-05-16 17:30:23,759.dgraves_emit_data.INFO  [x] Sent 151,Fringilla coelebs,Common Chaffinch,2016-02-18T00:00:00,2016,2,18,1235,Ireland,IE-L-WW,Leinster,Wicklow,Glendalough,53.0064,-6.3446,Fringilla coelebs,0
2024-05-16 17:30:24,852.dgraves_emit_data.INFO  [x] Sent 152,Erithacus rubecula,European Robin,2016-02-18T00:00:00,2016,2,18,1235,Ireland,IE-L-WW,Leinster,Wicklow,Glendalough,53.0064,-6.3446,Erithacus rubecula,0
2024-05-16 17:30:26,282.dgraves_emit_data.INFO  [x] Sent 153,Certhia familiaris,Eurasian Treecreeper,2016-02-18T00:00:00,2016,2,18,1235,Ireland,IE-L-WW,Leinster,Wicklow,Glendalough,53.0064,-6.3446,Certhia familiaris,0
2024-05-16 17:30:28,963.dgraves_emit_data.INFO  [x] Sent 154,Turdus philomelos,Song Thrush,2016-02-18T00:00:00,2016,2,18,1235,Ireland,IE-L-WW,Leinster,Wicklow,Glendalough,53.0064,-6.3446,Turdus philomelos,0
2024-05-16 17:30:31,945.dgraves_emit_data.INFO  [x] Sent 155,Garrulus glandarius,Eurasian Jay,2016-02-18T00:00:00,2016,2,18,1235,Ireland,IE-L-WW,Leinster,Wicklow,Glendalough,53.0064,-6.3446,Garrulus glandarius,0
2024-05-16 17:30:33,501.dgraves_emit_data.INFO  [x] Sent 156,Certhia familiaris,Eurasian Treecreeper,2016-02-18T00:00:00,2016,2,18,1235,Ireland,IE-L-WW,Leinster,Wicklow,Glendalough,53.0064,-6.3446,Certhia familiaris,0
2024-05-16 17:30:34,610.dgraves_emit_data.INFO  [x] Sent 157,Motacilla alba,White Wagtail,2016-02-18T00:00:00,2016,2,18,1642,Ireland,IE-L-WX,Leinster,Wexford,Wexford Wildfowl Reserve,52.3565,-6.4217,Motacilla alba,0
2024-05-16 17:30:37,270.dgraves_emit_data.INFO  [x] Sent 158,Corvus frugilegus,Rook,2016-02-18T00:00:00,2016,2,18,1642,Ireland,IE-L-WX,Leinster,Wexford,Wexford Wildfowl Reserve,52.3565,-6.4217,Corvus frugilegus,0
2024-05-16 17:30:39,425.dgraves_emit_data.INFO  [x] Sent 159,Anser caerulescens,Snow Goose,2016-02-18T00:00:00,2016,2,18,1642,Ireland,IE-L-WX,Leinster,Wexford,Wexford Wildfowl Reserve,52.3565,-6.4217,Anser caerulescens,0
2024-05-16 17:30:41,551.dgraves_emit_data.INFO  [x] Sent 160,Anser albifrons,Greater White-fronted Goose,2016-02-18T00:00:00,2016,2,18,1642,Ireland,IE-L-WX,Leinster,Wexford,Wexford Wildfowl Reserve,52.3565,-6.4217,Anser albifrons,0
2024-05-16 17:30:44,160.dgraves_emit_data.INFO  [x] Sent 161,Anser anser,Graylag Goose,2016-02-18T00:00:00,2016,2,18,1642,Ireland,IE-L-WX,Leinster,Wexford,Wexford Wildfowl Reserve,52.3565,-6.4217,Anser anser,1
2024-05-16 17:30:46,271.dgraves_emit_data.INFO  [x] Sent 162,Branta leucopsis,Barnacle Goose,2016-02-18T00:00:00,2016,2,18,1642,Ireland,IE-L-WX,Leinster,Wexford,Wexford Wildfowl Reserve,52.3565,-6.4217,Branta leucopsis,0
2024-05-16 17:30:48,648.dgraves_emit_data.INFO  [x] Sent 163,Corvus monedula,Eurasian Jackdaw,2016-02-20T00:00:00,2016,2,20,1045,Ireland,IE-M-CK,Munster,Cork,Blarney Castle,51.9304,-8.5706,Corvus monedula,0
2024-05-16 17:30:50,205.dgraves_emit_data.INFO  [x] Sent 164,Buteo buteo,Common Buzzard,2016-03-04T00:00:00,2016,3,4,900,Ireland,IE-M-LK,Munster,Limerick,Curragh Chase Forest Park,52.5913,-8.8683,Buteo buteo,1
2024-05-16 17:30:52,947.dgraves_emit_data.INFO  [x] Sent 165,Corvus corax,Common Raven,2016-03-04T00:00:00,2016,3,4,900,Ireland,IE-M-LK,Munster,Limerick,Curragh Chase Forest Park,52.5913,-8.8683,Corvus corax,0
2024-05-16 17:30:54,243.dgraves_emit_data.INFO  [x] Sent 166,Turdus iliacus,Redwing,2016-03-04T00:00:00,2016,3,4,900,Ireland,IE-M-LK,Munster,Limerick,Curragh Chase Forest Park,52.5913,-8.8683,Turdus iliacus,0
2024-05-16 17:30:55,733.dgraves_emit_data.INFO  [x] Sent 167,Turdus iliacus,Redwing,2016-03-04T00:00:00,2016,3,4,900,Ireland,IE-M-LK,Munster,Limerick,Curragh Chase Forest Park,52.5913,-8.8683,Turdus iliacus,0
2024-05-16 17:30:57,382.dgraves_emit_data.INFO  [x] Sent 168,Coccothraustes coccothraustes,Hawfinch,2016-03-04T00:00:00,2016,3,4,900,Ireland,IE-M-LK,Munster,Limerick,Curragh Chase Forest Park,52.5913,-8.8683,Coccothraustes coccothraustes,0
2024-05-16 17:30:59,313.dgraves_emit_data.INFO  [x] Sent 169,Coccothraustes coccothraustes,Hawfinch,2016-03-04T00:00:00,2016,3,4,900,Ireland,IE-M-LK,Munster,Limerick,Curragh Chase Forest Park,52.5913,-8.8683,Coccothraustes coccothraustes,0
2024-05-16 17:31:02,308.dgraves_emit_data.INFO  [x] Sent 170,Numenius phaeopus,Whimbrel,2016-04-27T00:00:00,2016,4,27,1600,Ireland,IE-U-DL,Ulster,Donegal,Donegal,54.65,-8.1192,Numenius phaeopus,0
2024-05-16 17:31:05,207.dgraves_emit_data.INFO  [x] Sent 171,Numenius phaeopus,Whimbrel,2016-04-27T00:00:00,2016,4,27,1600,Ireland,IE-U-DL,Ulster,Donegal,Donegal,54.65,-8.1192,Numenius phaeopus,0
2024-05-16 17:31:06,487.dgraves_emit_data.INFO  [x] Sent 172,Pyrrhocorax pyrrhocorax,Red-billed Chough,2016-05-01T00:00:00,2016,5,1,1700,Ireland,IE-C-LM,Connaught,Leitrim,Peakadaw,54.367,-8.3071,Pyrrhocorax pyrrhocorax,0
2024-05-16 17:31:08,455.dgraves_emit_data.INFO  [x] Sent 173,Phasianus colchicus,Ring-necked Pheasant,2016-05-04T00:00:00,2016,5,4,1700,Ireland,IE-U-DL,Ulster,Donegal,Donegal,54.65,-8.1192,Phasianus colchicus,0
2024-05-16 17:31:10,013.dgraves_emit_data.INFO  [x] Sent 174,Gavia immer,Common Loon,2016-05-04T00:00:00,2016,5,4,700,Ireland,IE-U-DL,Ulster,Donegal,Bundoran,54.4794,-8.28,Gavia immer,0
2024-05-16 17:31:11,969.dgraves_emit_data.INFO  [x] Sent 175,Cepphus grylle,Black Guillemot,2016-05-04T00:00:00,2016,5,4,700,Ireland,IE-U-DL,Ulster,Donegal,Bundoran,54.4794,-8.28,Cepphus grylle,0
2024-05-16 17:31:14,342.dgraves_emit_data.INFO  [x] Sent 176,Fulmarus glacialis,Northern Fulmar,2016-05-03T00:00:00,2016,5,3,1800,Ireland,IE-C-SO,Connaught,Sligo,Mullaghmore,54.4574,-8.4605,Fulmarus glacialis,0
2024-05-16 17:31:15,950.dgraves_emit_data.INFO  [x] Sent 177,Fulmarus glacialis,Northern Fulmar,2016-05-03T00:00:00,2016,5,3,1800,Ireland,IE-C-SO,Connaught,Sligo,Mullaghmore,54.4574,-8.4605,Fulmarus glacialis,0
2024-05-16 17:31:18,425.dgraves_emit_data.INFO  [x] Sent 178,Phalacrocorax aristotelis,European Shag,2016-05-03T00:00:00,2016,5,3,1800,Ireland,IE-C-SO,Connaught,Sligo,Mullaghmore,54.4574,-8.4605,Phalacrocorax aristotelis,0
2024-05-16 17:31:20,878.dgraves_emit_data.INFO  [x] Sent 179,Rissa tridactyla,Black-legged Kittiwake,2016-05-03T00:00:00,2016,5,3,1800,Ireland,IE-C-SO,Connaught,Sligo,Mullaghmore,54.4574,-8.4605,Rissa tridactyla,0
2024-05-16 17:31:23,590.dgraves_emit_data.INFO  [x] Sent 180,Branta bernicla,Brant,2016-04-30T00:00:00,2016,4,30,1430,Ireland,IE-U-DL,Ulster,Donegal,Donegal,54.65,-8.1192,Branta bernicla,1
2024-05-16 17:31:26,117.dgraves_emit_data.INFO  [x] Sent 181,Branta bernicla,Brant,2016-04-30T00:00:00,2016,4,30,1430,Ireland,IE-U-DL,Ulster,Donegal,Donegal,54.65,-8.1192,Branta bernicla,1
2024-05-16 17:31:28,903.dgraves_emit_data.INFO  [x] Sent 182,Cepphus grylle,Black Guillemot,2016-04-30T00:00:00,2016,4,30,1430,Ireland,IE-U-DL,Ulster,Donegal,Donegal,54.65,-8.1192,Cepphus grylle,0
2024-05-16 17:31:31,489.dgraves_emit_data.INFO  [x] Sent 183,Cygnus cygnus,Whooper Swan,2016-05-10T00:00:00,2016,5,10,1800,Ireland,IE-C-SO,Connaught,Sligo,Mullaghmore,54.4574,-8.4605,Cygnus cygnus,1
2024-05-16 17:31:34,004.dgraves_emit_data.INFO  [x] Sent 184,Cygnus cygnus,Whooper Swan,2016-05-10T00:00:00,2016,5,10,1800,Ireland,IE-C-SO,Connaught,Sligo,Mullaghmore,54.4574,-8.4605,Cygnus cygnus,1
2024-05-16 17:31:35,856.dgraves_emit_data.INFO  [x] Sent 185,Uria aalge,Common Murre,2016-05-10T00:00:00,2016,5,10,1800,Ireland,IE-C-SO,Connaught,Sligo,Mullaghmore,54.4574,-8.4605,Uria aalge,0
2024-05-16 17:31:37,562.dgraves_emit_data.INFO  [x] Sent 186,Cygnus cygnus,Whooper Swan,2016-05-03T00:00:00,2016,5,3,1800,Ireland,IE-C-SO,Connaught,Sligo,Mullaghmore,54.4574,-8.4605,Cygnus cygnus,1
